time_s,acc_DOF3_mps2,acc_DOF4_mps2,acc_DOF5_mps2,acc_DOF6_mps2
4.615,0.00872415,0.00855442,0.00702007,0.00600415
4.62,0.00835139,0.00634262,0.00691045,0.00439776
4.625,0.00923903,0.00603552,0.00387722,0.00519984
4.63,0.00580787,0.01006901,0.0064072,0.00461766
4.635,0.00606304,0.00675369,0.00566641,0.00333244
4.64,0.0065153,0.00536495,0.00535235,0.00407081
4.645,0.00693391,0.00614719,0.00593804,0.00490215
4.65,0.00804086,0.00650286,0.00614331,0.0020663
4.655,0.00828714,0.00672073,0.00557713,0.00476613
4.66,0.01080674,0.01040673,0.00838126,0.00471575
4.665,0.01089513,0.00857809,0.00784809,0.00537108
4.67,0.01218301,0.01094879,0.00768632,0.00759166
4.675,0.01299872,0.01016462,0.00794147,0.00828367
4.68,0.01184939,0.01282538,0.01097434,0.00734085
4.685,0.01336668,0.01093713,0.00801461,0.00775027
4.69,0.01236668,0.01072549,0.0107247,0.00654453
4.695,0.01485515,0.01174866,0.00867341,0.00621909
4.7,0.01328221,0.00877304,0.0060652,0.00408075
4.705,0.00870392,0.00654352,0.00452431,0.00356562
4.71,0.00836344,0.00512717,0.00239495,-0.00031771
4.715,0.00446819,0.00206842,-0.00106892,-0.00164264
4.72,0.00351263,-5.29e-06,-0.00191129,-0.00392612
4.725,0.00104596,-0.00247892,-0.00435771,-0.00691454
4.73,-0.00416432,-0.00384912,-0.00695038,-0.00939951
4.735,-0.0046571,-0.00644907,-0.01149196,-0.01006802
4.74,-0.00850119,-0.01145194,-0.01456061,-0.01581618
4.745,-0.01030645,-0.01327451,-0.01626179,-0.01626259
4.75,-0.01451137,-0.0158744,-0.01472138,-0.01822119
4.755,-0.01444337,-0.01616958,-0.01811167,-0.01938482
4.76,-0.01538169,-0.01736205,-0.01917491,-0.02139615
4.765,-0.01703515,-0.01715134,-0.02082548,-0.02110799
4.77,-0.01824068,-0.01998522,-0.02102123,-0.02164599
4.775,-0.01679524,-0.01723874,-0.02027742,-0.02081271
4.78,-0.01722569,-0.01653576,-0.01840677,-0.02028965
4.785,-0.01587175,-0.01805976,-0.01796361,-0.0199
4.79,-0.01725767,-0.01720981,-0.01780008,-0.01838716
4.795,-0.01548863,-0.01589187,-0.01718688,-0.01520435
4.8,-0.01387297,-0.0150246,-0.01494875,-0.01386471
4.805,-0.01269467,-0.01320149,-0.01460699,-0.01175645
4.81,-0.01340521,-0.01220963,-0.01264706,-0.01261401
4.815,-0.01171723,-0.01341744,-0.01413812,-0.01016921
4.82,-0.01146688,-0.01201434,-0.01118599,-0.01139726
4.825,-0.0102498,-0.01145109,-0.01187977,-0.00909935
4.83,-0.01057172,-0.00974335,-0.0124606,-0.00999161
4.835,-0.01212273,-0.01064417,-0.00926691,-0.0097721
4.84,-0.0119514,-0.01075826,-0.0095257,-0.00789354
4.845,-0.01302268,-0.0122898,-0.0100784,-0.00947784
4.85,-0.01026051,-0.01135183,-0.00939741,-0.00931271
4.855,-0.00905055,-0.01129863,-0.01029464,-0.00636221
4.86,-0.00909547,-0.01077393,-0.00989357,-0.00797563
4.865,-0.01082104,-0.01003757,-0.00896564,-0.00637959
4.87,-0.01126365,-0.00745429,-0.01036614,-0.00877785
4.875,-0.00892964,-0.00861705,-0.00670643,-0.00505507
4.88,-0.00914502,-0.01017932,-0.00649625,-0.00606812
4.885,-0.00839413,-0.00914011,-0.00703957,-0.00472544
4.89,-0.00796618,-0.00745336,-0.00509258,-0.00463402
4.895,-0.00727421,-0.00689995,-0.00543663,-0.00621374
4.9,-0.00668294,-0.00526183,-0.00558077,-0.00476676
4.905,-0.00659544,-0.00581864,-0.00460156,-0.00242621
4.91,-0.0078293,-0.00653708,-0.00466983,-0.00329954
4.915,-0.00601172,-0.00459093,-0.00453718,-0.00235855
4.92,-0.00528774,-0.00622946,-0.00469821,-0.00181571
4.925,-0.00690055,-0.00631784,-0.00409434,-0.00292201
4.93,-0.00966115,-0.00633981,-0.0036554,-0.00388096
4.935,-0.00839423,-0.0086165,-0.00495458,-0.00254323
4.94,-0.00792761,-0.00733008,-0.00601587,-0.00369438
4.945,-0.00856163,-0.00856219,-0.0039906,-0.00534451
4.95,-0.01088412,-0.00675898,-0.00465313,-0.00355708
4.955,-0.00952161,-0.00789248,-0.00479479,-0.00129825
4.96,-0.01046881,-0.00550737,-0.00363443,-0.00176082
4.965,-0.00636988,-0.00430662,-0.00290337,0.00056506
4.97,-0.00769164,-0.00475045,-0.00011237,0.00192026
4.975,-0.00500383,-0.00338113,0.00082528,0.00183069
4.98,-0.00480263,-0.0002687,0.00144438,0.00566261
4.985,-0.00160856,0.0014667,0.00608667,0.00669925
4.99,0.00379478,0.00617932,0.00642795,0.01068917
4.995,0.00616793,0.0071517,0.00871632,0.01308567
5.0,0.00707789,0.01189001,0.01339007,0.01348491
5.005,0.00842511,0.01268987,0.01560508,0.01553771
5.01,0.01351232,0.0139186,0.01854608,0.01908347
5.015,0.017824,0.01778364,0.02097005,0.02187249
5.02,0.01775433,0.01752553,0.02104313,0.02120368
5.025,0.0189821,0.01940713,0.0223339,0.02248478
5.03,0.01919727,0.02104992,0.01912565,0.02369378
5.035,0.01976243,0.02293565,0.02253268,0.02435134
5.04,0.01902833,0.02066628,0.02089324,0.02255826
5.045,0.02019469,0.01850255,0.02134255,0.02023567
5.05,0.01740903,0.01817989,0.01995043,0.01891508
5.055,0.01779357,0.01761447,0.01787412,0.01647025
5.06,0.0158929,0.01768263,0.01689617,0.01698163
5.065,0.01488926,0.01666948,0.01377197,0.01569362
5.07,0.01505993,0.01261454,0.01405806,0.0122137
5.075,0.01352191,0.01311357,0.01298528,0.00993158
5.08,0.00988223,0.01042953,0.00935973,0.00906707
5.085,0.0103466,0.00942696,0.0103594,0.00881231
5.09,0.0106428,0.00857771,0.00822376,0.00871249
5.095,0.00849677,0.00855588,0.00815704,0.00622636
5.1,0.0110209,0.00795546,0.00800417,0.00547458
5.105,0.00882827,0.00816081,0.00827674,0.00579567
5.11,0.01050069,0.00868014,0.00677842,0.00505227
5.115,0.0075472,0.0085376,0.00799711,0.00572264
5.12,0.00983926,0.01004353,0.00739968,0.00605595
5.125,0.00978471,0.00894199,0.00601196,0.00475292
5.13,0.00877588,0.00944034,0.00656098,0.00558708
5.135,0.01061129,0.00767082,0.00597277,0.00443722
5.14,0.01136227,0.00836631,0.00648418,0.00301032
5.145,0.00972512,0.00755496,0.00545589,0.00696817
5.15,0.0099175,0.00755023,0.0049199,0.00691589
5.155,0.00997801,0.00887644,0.00670305,0.00431526
5.16,0.00765557,0.00671263,0.00708751,0.00353118
5.165,0.0065205,0.00620702,0.00400992,0.00473365
5.17,0.00590461,0.00472862,0.00379835,0.0009757
5.175,0.00401168,0.00422377,0.00223293,0.00202922
5.18,0.00771716,0.00521421,0.00192939,0.00119378
5.185,0.00674868,0.00424115,0.00138857,0.0002162
5.19,0.00687857,0.00449828,0.00262772,-0.00013046
5.195,0.00579132,0.0036652,0.001739,-0.0013079
5.2,0.00744312,0.00335014,0.00152086,-0.00143533
5.205,0.00520999,0.00145617,0.00227738,-0.00062046
5.21,0.00461271,0.0039414,0.00093092,-0.00164893
5.215,0.00374102,0.00241622,0.00152082,-0.00141643
5.22,0.0037313,0.0024526,0.0004459,-0.00164712
5.225,0.00334485,0.00113811,-0.00053695,-0.00207651
5.23,0.00500962,0.00099321,-0.00277049,-0.00371529
5.235,0.00232706,-0.00081027,-0.00376995,-0.00561844
5.24,0.00112279,-0.00103747,-0.00462244,-0.00701699
5.245,-0.00070307,-0.00315284,-0.00448277,-0.00821175
5.25,-0.00222479,-0.00585057,-0.00901868,-0.00884247
5.255,-0.00493638,-0.00712311,-0.00913992,-0.01122022
5.26,-0.00857597,-0.01220857,-0.01283003,-0.01388573
5.265,-0.01116532,-0.01223899,-0.0130658,-0.01613698
5.27,-0.01397075,-0.01359832,-0.01686853,-0.01805214
5.275,-0.01764494,-0.01894106,-0.0177661,-0.01947579
5.28,-0.01623744,-0.01684695,-0.02047242,-0.02134951
5.285,-0.01940928,-0.02047718,-0.02065114,-0.02317958
5.29,-0.01896169,-0.02367753,-0.02209319,-0.02184917
5.295,-0.02109737,-0.02174537,-0.02418136,-0.02166287
5.3,-0.02058389,-0.0232286,-0.02484416,-0.02398501
5.305,-0.02215248,-0.02414999,-0.02214264,-0.02174752
5.31,-0.02088593,-0.02158161,-0.02016556,-0.02072925
5.315,-0.01768248,-0.0207619,-0.01965248,-0.0202273
5.32,-0.01887104,-0.01770991,-0.01771837,-0.01641393
5.325,-0.01609682,-0.01752759,-0.01902935,-0.01748495
5.33,-0.01325663,-0.01608246,-0.01310014,-0.01374305
5.335,-0.01439553,-0.01233251,-0.01123167,-0.01015737
5.34,-0.01236486,-0.01038761,-0.01009459,-0.00709054
5.345,-0.00992944,-0.00858849,-0.00984286,-0.00532695
5.35,-0.00738272,-0.00897,-0.0055975,-0.0063048
5.355,-0.00769376,-0.00734909,-0.00716998,-0.00437067
5.36,-0.0077099,-0.00503348,-0.00592035,-0.00381986
5.365,-0.00772879,-0.0048595,-0.00400622,-0.00184189
5.37,-0.00720976,-0.00521622,-0.00304332,-0.00278261
5.375,-0.00705139,-0.0053183,-0.00359779,-0.00236952
5.38,-0.00822641,-0.00625221,-0.00537243,0.00025481
5.385,-0.00714602,-0.00782841,-0.00506231,-0.00421409
5.39,-0.0055034,-0.00595162,-0.00558459,-0.00225071
5.395,-0.00729514,-0.00775481,-0.00658764,-0.00520166
5.4,-0.00900712,-0.00745811,-0.00611848,-0.00367962
5.405,-0.00865643,-0.00770951,-0.00520728,-0.00632383
5.41,-0.00917884,-0.00893232,-0.00577421,-0.00369507
5.415,-0.00971766,-0.00969938,-0.00406735,-0.00298915
5.42,-0.00755177,-0.00830724,-0.00512385,-0.00375753
5.425,-0.00798545,-0.00547089,-0.00296542,-0.00328851
5.43,-0.00739594,-0.00475617,-0.00445385,-0.00284227
5.435,-0.00703844,-0.0036615,-0.00233528,-0.00447466
5.44,-0.0045522,-0.00483341,-0.00419315,0.00034005
5.445,-0.00512917,-0.00368753,-0.0019278,0.00141054
5.45,-0.00413904,-0.00371539,-0.00286396,2.454e-05
5.455,-0.00467617,-0.00269227,0.00098703,0.00066947
5.46,-0.00375947,4.797e-05,-0.00027921,0.00317273
5.465,-0.00331664,0.00133253,0.00182614,0.00237604
5.47,-0.00351247,-0.0009784,0.00081584,0.00508848
5.475,-0.00323303,0.00091632,0.00292307,0.00621248
5.48,0.00034694,0.00249389,0.00268437,0.0054938
5.485,-0.00175955,0.00384474,0.00392598,0.00761269
5.49,0.00101336,0.00205226,0.00393258,0.00662722
5.495,0.00056016,0.00316075,0.00694802,0.00888469
5.5,0.00390628,0.00279124,0.00548717,0.00815176
5.505,0.0056761,0.00803101,0.00729699,0.00972236
5.51,0.00515803,0.00899996,0.00980345,0.01242224
5.515,0.00690173,0.00806963,0.00984569,0.01154395
5.52,0.00940652,0.01162456,0.01456663,0.0143579
5.525,0.01068837,0.01184333,0.01428765,0.01619497
5.53,0.01052889,0.01342895,0.01452865,0.01900258
5.535,0.01566588,0.01594271,0.01803835,0.01985044
5.54,0.01640193,0.01855661,0.01911489,0.02022816
5.545,0.01892003,0.02039914,0.02001431,0.0201504
5.55,0.02043875,0.02083552,0.02172833,0.02314774
5.555,0.02081564,0.02186067,0.02275368,0.02234723
5.56,0.02166415,0.02163358,0.02136489,0.02220774
5.565,0.02346692,0.02466978,0.02218209,0.02253897
5.57,0.02271935,0.0226604,0.02099518,0.02217951
5.575,0.0221303,0.01976418,0.02138487,0.02052679
5.58,0.01946348,0.01911152,0.02067297,0.01902738
5.585,0.02086845,0.01713262,0.01705142,0.01574903
5.59,0.01629113,0.01572272,0.01544732,0.01264967
5.595,0.01444495,0.01374413,0.01431979,0.01171547
5.6,0.01359992,0.01188447,0.01000526,0.00918597
5.605,0.01194528,0.01114651,0.00988455,0.00940542
5.61,0.01123245,0.00801573,0.0064696,0.00508758
5.615,0.0076677,0.00573669,0.0032535,0.00345147
5.62,0.00538438,0.0046136,0.00170387,0.00262167
5.625,0.00358001,0.00559348,0.00121111,0.00085267
5.63,0.00421067,0.00188127,0.00064651,0.00021288
5.635,0.00353076,0.00349936,0.00089198,-0.00143359
5.64,0.00414105,0.0032334,0.00168698,0.00114637
5.645,0.00356377,0.00171854,0.00230601,-0.00119819
5.65,0.00493735,0.0023905,0.00138069,-0.00046369
5.655,0.00583506,0.00445622,0.00199655,8.106e-05
5.66,0.0071421,0.00332392,0.00298931,0.00129436
5.665,0.00727463,0.00677544,0.00447387,0.00305909
5.67,0.00702318,0.00607787,0.00308871,0.00338152
5.675,0.00700201,0.00756138,0.0047111,0.00489835
5.68,0.00783854,0.0065791,0.00372151,0.00445061
5.685,0.00871318,0.0077406,0.00310085,0.00374667
5.69,0.00970519,0.00815106,0.00378791,0.00510675
5.695,0.00637683,0.00483237,0.00518129,0.00127871
5.7,0.00697522,0.00467258,0.00524583,0.00155187
5.705,0.00779487,0.00471903,0.00136729,0.00233605
5.71,0.00503161,0.00347848,0.00143809,0.00097186
5.715,0.00226447,0.00334932,-0.00192601,-0.00316661
5.72,0.00093453,0.00064573,-0.00174967,-0.00314398
5.725,-0.00072887,-0.00168938,-0.00235699,-0.00409025
5.73,-0.0012752,-0.00238437,-0.00352813,-0.00515043
5.735,-0.00383894,-0.00271805,-0.0061946,-0.00940468
5.74,-0.00061287,-0.00455438,-0.00582085,-0.00759494
5.745,-0.00302959,-0.00586204,-0.00817239,-0.00874369
5.75,-0.00387894,-0.00606733,-0.00904919,-0.01196019
5.755,-0.00367615,-0.00767992,-0.00830056,-0.00908711
5.76,-0.00341629,-0.00844072,-0.01188238,-0.0125736
5.765,-0.00467762,-0.00904509,-0.01029546,-0.01219292
5.77,-0.00810911,-0.00888537,-0.00976615,-0.01058851
5.775,-0.00856648,-0.01230702,-0.01166927,-0.01408748
5.78,-0.01079247,-0.01436369,-0.01232076,-0.01400702
5.785,-0.01152906,-0.01339087,-0.01374514,-0.01620981
5.79,-0.01210553,-0.01281556,-0.01537584,-0.01570984
5.795,-0.01679562,-0.0161508,-0.01897891,-0.01726113
5.8,-0.01543061,-0.01697027,-0.0183209,-0.01729247
5.805,-0.01787965,-0.01836703,-0.01899954,-0.0208407
5.81,-0.01937288,-0.01952209,-0.02042316,-0.02001665
5.815,-0.01875081,-0.02075818,-0.02065623,-0.02053863
5.82,-0.02260749,-0.01975536,-0.02127921,-0.02038454
5.825,-0.02229535,-0.02292516,-0.02212156,-0.01892856
5.83,-0.02066383,-0.02290369,-0.02170487,-0.01951877
5.835,-0.01997138,-0.02160925,-0.0213829,-0.01955941
5.84,-0.02100534,-0.01797326,-0.01886357,-0.01816786
5.845,-0.02011224,-0.0196555,-0.01828382,-0.01640312
5.85,-0.01752288,-0.0189484,-0.01571042,-0.01422581
5.855,-0.01681832,-0.01493069,-0.01341699,-0.01395949
5.86,-0.01431005,-0.01331578,-0.00992204,-0.00983046
5.865,-0.01130711,-0.01197358,-0.00861631,-0.0064143
5.87,-0.00931777,-0.00951153,-0.00584176,-0.00646035
5.875,-0.00759043,-0.00623232,-0.00504915,-0.00360182
5.88,-0.00608649,-0.0049916,-0.00079596,0.00039538
5.885,-0.00265597,-0.00285069,-0.00111682,0.00108353
5.89,-0.00233984,-0.00113317,-0.00092038,0.00189542
5.895,-0.00121184,0.00220535,0.00063867,0.00263776
5.9,-0.00200232,0.00139247,0.00191048,0.00327153
5.905,-0.00146584,0.00017527,0.00209927,0.00422819
5.91,-0.00096464,0.00082722,0.00308849,0.00309875
5.915,-0.00238688,-0.00106829,0.00135088,0.00359876
5.92,-0.00244125,-0.00148144,-0.0006471,0.00097874
5.925,-0.00489782,-0.00306067,-0.00090438,0.00208363
5.93,-0.00416063,-0.00474975,-0.00304697,-0.00018213
5.935,-0.00505254,-0.00433024,-0.00248489,-0.00115757
5.94,-0.00571281,-0.00456244,-0.00336826,-0.00290071
5.945,-0.00693623,-0.00579824,-0.00356694,-0.00358395
5.95,-0.00572316,-0.00552711,-0.002777,-0.00148885
5.955,-0.00649772,-0.00602743,-0.00440982,-0.00340751
5.96,-0.00621485,-0.00479881,-0.00271675,-0.00246805
5.965,-0.00626836,-0.00548354,-0.00418815,-0.00070401
5.97,-0.00664693,0.00018592,-0.00088678,0.00167032
5.975,-0.00301585,-0.00168428,-0.00108898,0.00206835
5.98,-0.00072153,-0.00129746,0.00266007,0.00321191
5.985,5.842e-05,0.0006067,0.00429147,0.00639722
5.99,0.00065881,0.00308059,0.00553841,0.00750199
5.995,0.00394612,0.00458856,0.00655625,0.00862823
6.0,0.00453955,0.00489441,0.00894529,0.0113148
6.005,0.00586825,0.00824812,0.00937418,0.01193911
6.01,0.00697683,0.00939304,0.01048371,0.01337884
6.015,0.00955343,0.01007525,0.01245511,0.01505366
6.02,0.00927816,0.01042412,0.01381636,0.01457964
6.025,0.0107831,0.01230697,0.01441413,0.01535381
6.03,0.01081662,0.01417088,0.01452438,0.01666138
6.035,0.01382699,0.01320784,0.0151032,0.01641125
6.04,0.01270312,0.01501431,0.0146711,0.01550716
6.045,0.01322306,0.01528874,0.01668869,0.01743805
6.05,0.01418327,0.01388096,0.01716858,0.01632599
6.055,0.0156401,0.01622379,0.01596615,0.01758565
6.06,0.01635143,0.01778428,0.01757617,0.01945972
6.065,0.01612888,0.01961568,0.01951222,0.01733244
6.07,0.01657937,0.01772849,0.01784754,0.018373
6.075,0.0191997,0.01935268,0.01670359,0.01593314
6.08,0.01941847,0.02048595,0.01886177,0.01975438
6.085,0.01860346,0.01950807,0.01995786,0.01791242
6.09,0.02135917,0.0204199,0.01832849,0.01714071
6.095,0.01860862,0.01934049,0.02017188,0.01525858
6.1,0.01951727,0.01983079,0.0178344,0.01426442
6.105,0.01885571,0.01844616,0.01673351,0.0145884
6.11,0.0179496,0.01813804,0.01435285,0.01509931
6.115,0.0160014,0.01529531,0.01349603,0.01262018
6.12,0.01626374,0.01334471,0.00994838,0.00939828
6.125,0.01148669,0.00949474,0.00929674,0.00742127
6.13,0.01079855,0.00774638,0.00814196,0.00718707
6.135,0.00848818,0.00892408,0.00368648,0.00413291
6.14,0.00752439,0.00510923,0.00330566,0.00129505
6.145,0.00378916,0.00167342,0.0021437,-0.00034497
6.15,0.00348364,0.00097546,-0.00150583,-0.00352584
6.155,0.00013259,-0.0011333,-0.00144674,-0.00354504
6.16,0.00015915,0.00023404,-0.00373292,-0.00492552
6.165,0.00141291,-0.00022176,-0.00242141,-0.00433306
6.17,-0.00154649,-0.00265051,-0.00477225,-0.00451903
6.175,-0.00190964,-0.00269455,-0.00463527,-0.00662938
6.18,-0.00103091,-0.00014166,-0.00277441,-0.00515994
6.185,-0.00062844,-0.00163042,-0.00258199,-0.00479076
6.19,0.00136821,-0.00071322,-0.00155575,-0.00345586
6.195,0.00321104,0.00182179,-0.00018896,-0.00281866
6.2,0.00362229,-0.00082139,-0.00038661,-0.0006325
6.205,0.00449464,0.00161562,-9.721e-05,-0.00092633
6.21,0.00461271,0.00272757,0.00283474,0.00166891
6.215,0.00615759,0.00295676,0.00387036,0.00201614
6.22,0.00582851,0.00480972,0.00152564,-0.00037039
6.225,0.00747412,0.0044292,0.00206386,0.0006266
6.23,0.00517971,0.00386325,0.00249716,0.00129764
6.235,0.00316007,0.00210976,0.00033176,-0.00291374
6.24,0.00439117,0.00093903,-0.00260924,-0.00275365
6.245,0.00065211,-0.00212745,-0.00150821,-0.00416611
6.25,-0.00045706,-0.00153496,-0.00312903,-0.00629604
6.255,-0.00363287,-0.00529474,-0.00620315,-0.00869548
6.26,-0.00457182,-0.00567497,-0.00729321,-0.01116635
6.265,-0.00714644,-0.00764661,-0.01127895,-0.01228294
6.27,-0.00842525,-0.00949033,-0.01297999,-0.0132373
6.275,-0.01064499,-0.01201067,-0.01422199,-0.0153125
6.28,-0.01333824,-0.01488129,-0.01657734,-0.01690045
6.285,-0.01339985,-0.0149689,-0.0161199,-0.01935746
6.29,-0.01413419,-0.01667832,-0.0190031,-0.01919032
6.295,-0.01470966,-0.01821149,-0.01665849,-0.02007111
6.3,-0.01630528,-0.01713113,-0.01926441,-0.01990225
6.305,-0.01597417,-0.01816999,-0.01930183,-0.01892974
6.31,-0.01672366,-0.01716469,-0.01895148,-0.01756099
6.315,-0.01736665,-0.01935569,-0.01911377,-0.01789476
6.32,-0.01716111,-0.01997404,-0.01920472,-0.01748136
6.325,-0.01691829,-0.01904227,-0.01716789,-0.0172521
6.33,-0.01741734,-0.01748335,-0.01688157,-0.01647274
6.335,-0.01673354,-0.01731499,-0.01576347,-0.01597364
6.34,-0.01795385,-0.01976092,-0.01571275,-0.01486744
6.345,-0.01928176,-0.01917911,-0.01617738,-0.01581853
6.35,-0.01791451,-0.01541728,-0.0157928,-0.0140063
6.355,-0.01711352,-0.01615473,-0.01745914,-0.01298823
6.36,-0.01503776,-0.01631977,-0.01358196,-0.01188348
6.365,-0.01508759,-0.01599303,-0.01216663,-0.01356444
6.37,-0.01587853,-0.01421674,-0.01309436,-0.01202812
6.375,-0.01401197,-0.01461792,-0.01180969,-0.0095072
6.38,-0.01433574,-0.01247706,-0.0106769,-0.00896055
6.385,-0.01336664,-0.01026082,-0.00784206,-0.00647667
6.39,-0.0115689,-0.00902907,-0.00502893,-0.00480604
6.395,-0.01057587,-0.00944078,-0.00418391,-0.00423784
6.4,-0.00741505,-0.00607914,-0.00354979,0.00024868
6.405,-0.00473979,-0.00364144,-0.00214751,-0.00104341
6.41,-0.00320746,-0.00164394,-0.00145598,0.00168168
6.415,-0.00323915,-0.00049171,0.00245333,0.00254093
6.42,-0.0003222,0.00073456,0.00429856,0.00596637
6.425,0.0014726,0.00161546,0.00312999,0.00809422
6.43,0.00162714,0.00236723,0.00483317,0.00859484
6.435,0.00122514,0.00481253,0.00390115,0.00975387
6.44,0.00252116,0.00363571,0.00498328,0.00585553
6.445,0.00177756,0.00304235,0.00610137,0.00728623
6.45,0.00169134,0.00395088,0.00639317,0.00611362
6.455,-0.00026859,0.00299352,0.0034082,0.00402081
6.46,-0.00127359,0.0035272,0.00389085,0.00487173
6.465,-0.00182437,0.00183832,0.00225168,0.00194389
6.47,-0.00450109,-0.0015497,0.00183346,0.00110932
6.475,-0.00437254,-2.339e-05,0.0027527,-1.28e-06
6.48,-0.00467747,-0.00207947,-0.00075025,0.00113754
6.485,-0.00609318,-0.00277738,-0.00043769,-0.00030037
6.49,-0.00349218,-0.00307237,-0.0011092,0.00300481
6.495,-0.00494265,0.00022666,-0.001568,0.0015417
6.5,-0.00223442,0.00036512,-0.00022437,0.003622
6.505,-6.89e-06,0.00163908,0.00065444,0.004534
6.51,0.00102586,0.00200658,0.00588455,0.00560522
6.515,0.00197661,0.00432093,0.00625479,0.00777094
6.52,0.0053149,0.00623719,0.00655732,0.01054297
6.525,0.00644559,0.00858575,0.0103768,0.0114137
6.53,0.00967539,0.01104308,0.01313902,0.01528469
6.535,0.01208836,0.01342387,0.0155133,0.01532673
6.54,0.01282404,0.01585089,0.01609839,0.01657414
6.545,0.01476095,0.01720961,0.01674622,0.0193891
6.55,0.01544072,0.01834658,0.02031655,0.02019737
6.555,0.01886656,0.01937628,0.02159515,0.02089803
6.56,0.01948972,0.01913021,0.0201292,0.02079563
6.565,0.01884454,0.01891933,0.019118,0.02298022
6.57,0.0193302,0.02021994,0.02161163,0.0206924
6.575,0.02043033,0.01928515,0.01958606,0.01958244
6.58,0.01893274,0.01783434,0.02022048,0.01822127
6.585,0.01871638,0.01796638,0.0185988,0.01758095
6.59,0.01750686,0.01951985,0.01774029,0.01581786
6.595,0.01738323,0.01712535,0.01761713,0.01652779
6.6,0.01729952,0.01387897,0.01404905,0.01421726
6.605,0.01469838,0.01567872,0.01237301,0.01405254
6.61,0.01540218,0.01424885,0.01178318,0.01062414
6.615,0.01283277,0.01385331,0.01201018,0.01090198
6.62,0.01417676,0.01385373,0.01172359,0.00967414
6.625,0.0141519,0.01167458,0.01030077,0.00833942
6.63,0.01345462,0.0096872,0.01096102,0.00641058
6.635,0.01305407,0.01082593,0.00781472,0.00768396
6.64,0.01202005,0.00914517,0.00619143,0.0059182
6.645,0.01104072,0.00846785,0.00763532,0.00556059
6.65,0.01074659,0.00713009,0.00451744,0.00348354
6.655,0.00820085,0.00606838,0.00258767,0.00160278
6.66,0.00654801,0.00449509,0.00191092,0.00061457
6.665,0.0043723,0.00297864,0.00194875,-0.00063592
6.67,0.00467453,0.00149732,-0.00210724,-0.00109847
6.675,0.00390714,-0.00088166,-0.00135041,-0.00342584
6.68,-0.00064387,-0.00186456,-0.00638199,-0.00407341
6.685,-0.00124262,-0.00202227,-0.00288743,-0.00568972
6.69,-0.00148543,-0.00278707,-0.00627555,-0.00770077
6.695,-0.00251979,-0.0042172,-0.00649678,-0.00835927
6.7,-0.0018615,-0.00461707,-0.00589597,-0.00775464
6.705,-0.00395711,-0.00564418,-0.0068871,-0.00929148
6.71,-0.00212296,-0.00652174,-0.00703628,-0.00943753
6.715,-0.00471854,-0.0050977,-0.00610711,-0.00787186
6.72,-0.00389248,-0.00565958,-0.00615308,-0.00836905
6.725,-0.00149256,-0.00314045,-0.00534385,-0.00734112
6.73,-0.004424,-0.00339615,-0.00541528,-0.00647488
6.735,-0.00056037,-0.00419186,-0.0043121,-0.00473107
6.74,0.00017876,-0.00113267,-0.00489231,-0.00362394
6.745,0.00089519,-0.00108514,-0.00351458,-0.00585732
6.75,0.00018568,0.00039072,-0.0009301,-0.00466205
6.755,0.00227235,0.0005718,-0.00145886,-0.00538288
6.76,-2.038e-05,-0.00207013,-0.00155272,-0.00251456
6.765,-0.00012185,0.0002184,-0.0032285,-0.00421481
6.77,-0.00046218,-0.00240546,-0.00365884,-0.00572596
6.775,-0.00296875,-0.00481625,-0.0064279,-0.00608422
6.78,-0.00343656,-0.00798007,-0.00772731,-0.00731096
6.785,-0.00673487,-0.00719705,-0.00818434,-0.01077909
6.79,-0.01015735,-0.00885399,-0.01204152,-0.01386921
6.795,-0.0097893,-0.01309397,-0.01433132,-0.01561188
6.8,-0.01376228,-0.01460848,-0.01665988,-0.01642043
6.805,-0.01693628,-0.01691477,-0.01768696,-0.01747301
6.81,-0.01760595,-0.01776538,-0.02020562,-0.01983458
6.815,-0.01733599,-0.02128753,-0.02150384,-0.02126892
6.82,-0.02106732,-0.01941239,-0.02258765,-0.0217255
6.825,-0.02136962,-0.02078534,-0.02295502,-0.02331454
6.83,-0.0212846,-0.02240417,-0.02194251,-0.02251226
6.835,-0.02208363,-0.0227281,-0.02247734,-0.02128479
6.84,-0.02095125,-0.02251965,-0.02007174,-0.0185993
6.845,-0.01961677,-0.02132743,-0.01917803,-0.0169602
6.85,-0.01934325,-0.01967914,-0.01894824,-0.01797121
6.855,-0.01843921,-0.01657475,-0.0168065,-0.01394563
6.86,-0.01771409,-0.01634291,-0.01552587,-0.0138049
6.865,-0.01401974,-0.0150394,-0.01310451,-0.01143104
6.87,-0.01359149,-0.01096264,-0.01049328,-0.01005157
6.875,-0.01185634,-0.01174539,-0.01009434,-0.00655216
6.88,-0.01188255,-0.01001744,-0.01093972,-0.00499852
6.885,-0.01183994,-0.00975059,-0.00745392,-0.00449538
6.89,-0.00952922,-0.007166,-0.00579241,-0.00390268
6.895,-0.00858622,-0.00771915,-0.00561891,-0.00274526
6.9,-0.00775816,-0.00841203,-0.00420624,-0.0021908
6.905,-0.00646438,-0.00618039,-0.00219589,-0.00066821
6.91,-0.00726712,-0.00513316,-0.00295396,0.00036721
6.915,-0.00684596,-0.00463148,-0.00163264,0.00208183
6.92,-0.00471103,-0.00337504,-0.00149428,0.00130741
6.925,-0.00373346,-0.00019071,0.00051512,0.00180999
