time_s,acc_DOF1_mps2,acc_DOF2_mps2,acc_DOF3_mps2,acc_DOF4_mps2
4.65,0.00858058,0.01089907,0.00890347,0.00648351
4.655,0.00972684,0.00954547,0.01029743,0.0064766
4.66,0.01036926,0.01202187,0.00931366,0.00832199
4.665,0.01336693,0.01141738,0.00810111,0.00881843
4.67,0.01526345,0.01501314,0.01130305,0.00977196
4.675,0.01645274,0.01434777,0.01248546,0.0084618
4.68,0.01552376,0.01466213,0.01122678,0.0104962
4.685,0.0182001,0.01458279,0.01155495,0.00909632
4.69,0.01665477,0.01427933,0.01199722,0.01096513
4.695,0.01669207,0.01462009,0.01267044,0.00884871
4.7,0.0150421,0.01324968,0.01127173,0.00996985
4.705,0.01375769,0.01146742,0.01136988,0.00760658
4.71,0.01144013,0.01016601,0.00678144,0.00437384
4.715,0.00945246,0.00752587,0.00784327,0.00423374
4.72,0.00978373,0.00694017,0.00312059,0.00106612
4.725,0.00587623,0.00209232,-0.00063595,-0.00117594
4.73,0.00178442,0.00054997,-0.0016463,-0.00413484
4.735,0.00056776,-0.00367291,-0.00456863,-0.0077988
4.74,-0.00350983,-0.00718416,-0.00734606,-0.0118395
4.745,-0.00679733,-0.00597319,-0.01146525,-0.01308847
4.75,-0.0073173,-0.00989403,-0.01344397,-0.01543012
4.755,-0.00855732,-0.0121381,-0.01423863,-0.01854708
4.76,-0.01154124,-0.01250639,-0.0163249,-0.01856954
4.765,-0.01180807,-0.01386127,-0.01621607,-0.01897579
4.77,-0.01226402,-0.01352557,-0.01591736,-0.0203344
4.775,-0.01055687,-0.0168028,-0.01846667,-0.01843417
4.78,-0.01374126,-0.01511533,-0.01575039,-0.01743657
4.785,-0.01444879,-0.01514416,-0.01560642,-0.01667348
4.79,-0.01215597,-0.01395039,-0.01527492,-0.01740857
4.795,-0.01421203,-0.01378394,-0.01568958,-0.01470962
4.8,-0.01333675,-0.0139845,-0.01487852,-0.01401417
4.805,-0.01130032,-0.01299907,-0.01340123,-0.01242973
4.81,-0.01346699,-0.01176429,-0.01193668,-0.01198475
4.815,-0.01065167,-0.0128829,-0.012996,-0.01182065
4.82,-0.01190592,-0.01202721,-0.0135379,-0.01310815
4.825,-0.01094361,-0.01209776,-0.01250325,-0.011687
4.83,-0.01105722,-0.01188309,-0.0114046,-0.01112976
4.835,-0.01174461,-0.01166209,-0.01238954,-0.01154578
4.84,-0.01349428,-0.01288799,-0.01266942,-0.01133776
4.845,-0.01068069,-0.01180263,-0.01132528,-0.01180186
4.85,-0.01162901,-0.01013144,-0.01152861,-0.0115879
4.855,-0.01310609,-0.01152558,-0.01228482,-0.00989913
4.86,-0.01287327,-0.0133092,-0.0106759,-0.01167268
4.865,-0.01106257,-0.01037185,-0.0114572,-0.00983793
4.87,-0.00997598,-0.01152422,-0.00887065,-0.00994045
4.875,-0.01191585,-0.01052242,-0.00975905,-0.0079534
4.88,-0.00964392,-0.00975081,-0.0087805,-0.00831781
4.885,-0.00927419,-0.01011859,-0.00994514,-0.00767134
4.89,-0.00694435,-0.00829648,-0.00900948,-0.00587941
4.895,-0.01114511,-0.00893207,-0.00742152,-0.00739632
4.9,-0.00964659,-0.0085414,-0.00797715,-0.00705469
4.905,-0.0100689,-0.00977289,-0.00815732,-0.00605106
4.91,-0.00809359,-0.00889001,-0.00832135,-0.00417643
4.915,-0.01054723,-0.00832399,-0.00813343,-0.0064932
4.92,-0.00949703,-0.0083151,-0.00617037,-0.00524721
4.925,-0.01035225,-0.00864362,-0.00884275,-0.00496772
4.93,-0.01068851,-0.00935535,-0.00766441,-0.00799516
4.935,-0.01309583,-0.01031047,-0.00858545,-0.00629255
4.94,-0.01254414,-0.0111702,-0.00788428,-0.00681479
4.945,-0.01245729,-0.01019774,-0.00815573,-0.0070126
4.95,-0.01281226,-0.01131789,-0.00841304,-0.00500994
4.955,-0.01462087,-0.01223731,-0.00768504,-0.00679106
4.96,-0.01368337,-0.0117279,-0.00777356,-0.00577453
4.965,-0.01051663,-0.01027959,-0.00687056,-0.00367233
4.97,-0.01279892,-0.00998098,-0.00616264,-0.00450815
4.975,-0.01019832,-0.00791641,-0.00485122,-0.00307576
4.98,-0.00906724,-0.00481683,-0.002487,0.00091039
4.985,-0.00492789,-0.00239794,0.00053686,0.00140161
4.99,-0.00333763,8.299e-05,0.0033411,0.00555094
4.995,-0.0002608,0.00240751,0.00540994,0.00644371
5.0,0.00366421,0.00620149,0.00886859,0.01129129
5.005,0.00664103,0.00631935,0.01085947,0.01145819
5.01,0.00737143,0.01067485,0.01431935,0.01559545
5.015,0.01098915,0.01492794,0.01558885,0.01638064
5.02,0.01146415,0.01425037,0.01729859,0.01746583
5.025,0.01499776,0.01699617,0.01787201,0.02033857
5.03,0.01633725,0.01716348,0.02026063,0.02026446
5.035,0.01721407,0.01989306,0.02030685,0.01996716
5.04,0.01707672,0.01870256,0.01911921,0.01977407
5.045,0.01655927,0.01926104,0.02037488,0.02160551
5.05,0.01649739,0.01977384,0.0179319,0.01986442
5.055,0.0156238,0.01843907,0.01775555,0.01713825
5.06,0.01523611,0.01477291,0.01561033,0.01766486
5.065,0.01399651,0.01559726,0.01427562,0.01652077
5.07,0.01284335,0.01161863,0.01291796,0.01232178
5.075,0.01061325,0.01298764,0.01292257,0.01289782
5.08,0.01051853,0.0120422,0.00997764,0.01057235
5.085,0.01044273,0.01015336,0.01062909,0.00999036
5.09,0.01061232,0.01044791,0.01078894,0.00872848
5.095,0.01053357,0.01005725,0.00961088,0.00878242
5.1,0.00765576,0.01153502,0.00820278,0.0075228
5.105,0.00958133,0.00831866,0.01080029,0.00756918
5.11,0.00943189,0.00894158,0.00957037,0.00960837
5.115,0.01067299,0.00922121,0.01062586,0.00861995
5.12,0.00998407,0.01017632,0.00964012,0.00874044
5.125,0.01098792,0.0105036,0.01156057,0.01149214
5.13,0.01137174,0.00972896,0.00877415,0.00956665
5.135,0.00968974,0.01053367,0.01024888,0.00893325
5.14,0.01091036,0.01250655,0.01056161,0.00815846
5.145,0.01198367,0.01031805,0.00903622,0.00797096
5.15,0.0121647,0.00966638,0.0091525,0.00902613
5.155,0.01098889,0.01010236,0.00813546,0.0098629
5.16,0.01116012,0.00707543,0.00961892,0.00570084
5.165,0.00861994,0.00831151,0.0090609,0.00613514
5.17,0.0098849,0.0069271,0.00837986,0.0055655
5.175,0.00813409,0.00856665,0.00734382,0.00538328
5.18,0.01055644,0.00855372,0.00798136,0.00477772
5.185,0.00932185,0.00866037,0.00735428,0.00411957
5.19,0.01114889,0.007835,0.00600957,0.00460382
5.195,0.00854294,0.00607791,0.00794785,0.0050126
5.2,0.00866037,0.00791372,0.00645136,0.0032965
5.205,0.01120409,0.00733693,0.00676077,0.00299906
5.21,0.01040578,0.00938112,0.00613392,0.00294403
5.215,0.01012251,0.00843755,0.00501275,0.00273988
5.22,0.01147229,0.00880834,0.00438759,0.00136065
5.225,0.00798093,0.00575291,0.00414885,0.00193466
5.23,0.00712725,0.00618693,0.00063676,0.00122459
5.235,0.00902181,0.00365641,-0.00053887,3.918e-05
5.24,0.00665758,0.00296259,0.00105173,-0.00034565
5.245,0.00583551,0.0021369,-0.00223995,-0.0032632
5.25,0.00101164,-0.00060895,-0.00334902,-0.00605293
5.255,0.00113889,-0.0031993,-0.0069144,-0.00735059
5.26,-0.00230608,-0.00547037,-0.00868201,-0.01053567
5.265,-0.00628572,-0.00865691,-0.01114069,-0.01273359
5.27,-0.00976005,-0.01051609,-0.0137111,-0.01398245
5.275,-0.01062603,-0.01174206,-0.01663723,-0.01563133
5.28,-0.01351781,-0.01488542,-0.01648115,-0.01800218
5.285,-0.01542885,-0.01698449,-0.01922363,-0.01980649
5.29,-0.01808648,-0.01857006,-0.01894214,-0.01967694
5.295,-0.01738661,-0.01859327,-0.0208429,-0.02130744
5.3,-0.01729083,-0.02070201,-0.02334655,-0.0227133
5.305,-0.01934464,-0.02157364,-0.02285529,-0.02272399
5.31,-0.02058861,-0.01947073,-0.01938396,-0.02077939
5.315,-0.02015967,-0.01939021,-0.02096226,-0.01998918
5.32,-0.01864068,-0.01747896,-0.01807448,-0.0190702
5.325,-0.01609622,-0.01700118,-0.01546968,-0.01889079
5.33,-0.0147975,-0.01426022,-0.01583209,-0.01558928
5.335,-0.01356966,-0.01480029,-0.0142219,-0.01418219
5.34,-0.01248569,-0.01438758,-0.01256042,-0.01073572
5.345,-0.0113613,-0.01124997,-0.00947377,-0.00801185
5.35,-0.010582,-0.00837748,-0.01075573,-0.00896488
5.355,-0.00841331,-0.0083258,-0.00779057,-0.00607153
5.36,-0.00853141,-0.00711105,-0.00760658,-0.00669967
5.365,-0.0098683,-0.00678515,-0.00750442,-0.00452507
5.37,-0.00692108,-0.00755561,-0.00636386,-0.00510247
5.375,-0.0083134,-0.00891363,-0.00507921,-0.00590477
5.38,-0.00794814,-0.00748434,-0.00651562,-0.00536851
5.385,-0.0080666,-0.00910405,-0.00623556,-0.00581906
5.39,-0.00950683,-0.00917511,-0.00776714,-0.00587747
5.395,-0.0112862,-0.01100849,-0.0084921,-0.00622788
5.4,-0.0109222,-0.00838344,-0.00735378,-0.00593559
5.405,-0.00957049,-0.00984451,-0.00839806,-0.00830702
5.41,-0.0139622,-0.00990456,-0.00989466,-0.00794994
5.415,-0.01384961,-0.00944055,-0.00930172,-0.00827554
5.42,-0.01243583,-0.01099956,-0.00973656,-0.00839675
5.425,-0.01245076,-0.01007663,-0.00883991,-0.00612155
5.43,-0.01241008,-0.00984724,-0.00885136,-0.00603341
5.435,-0.01022917,-0.00797537,-0.00546032,-0.00563957
5.44,-0.00910073,-0.00892456,-0.00668424,-0.0047963
5.445,-0.00692024,-0.00863259,-0.00591223,-0.00393945
5.45,-0.00925057,-0.00646232,-0.00498455,-0.00297421
5.455,-0.00869007,-0.00543343,-0.0051796,-0.00263023
5.46,-0.00664061,-0.00417125,-0.00429859,-0.00085054
5.465,-0.00714175,-0.00397685,-0.00279031,0.00094923
5.47,-0.00512604,-0.00548464,-0.00262735,-0.0008259
5.475,-0.00634723,-0.00583279,-0.00339601,0.00158327
5.48,-0.00549932,-0.00274305,-0.00203791,0.00014879
5.485,-0.00552576,-0.00152703,-0.000416,0.00205619
5.49,-0.0035145,-0.00182793,0.00043058,0.00305401
5.495,-0.0040624,0.00022989,0.00102659,0.00278187
5.5,-0.0021476,0.00066846,0.0017215,0.00526068
5.505,-0.00045909,-0.00233588,0.00173717,0.0061554
5.51,-0.0009088,0.00423683,0.00527176,0.00706591
5.515,0.00189819,0.00393853,0.0060017,0.00888925
5.52,0.00488398,0.00474552,0.00876337,0.01007871
5.525,0.00619383,0.00767388,0.01068215,0.01133289
5.53,0.00842965,0.01039193,0.01096154,0.01475362
5.535,0.0080141,0.01251658,0.01321936,0.0165003
5.54,0.01280782,0.01587293,0.01649823,0.01783105
5.545,0.01642807,0.01658485,0.01847733,0.02107578
5.55,0.01788466,0.02076511,0.02050097,0.02044521
5.555,0.0198786,0.02109394,0.02095305,0.02248465
5.56,0.01990028,0.02164896,0.02202888,0.02236852
5.565,0.02239605,0.02212972,0.02097844,0.02280505
5.57,0.02065338,0.02203,0.02238503,0.02258947
5.575,0.01902076,0.01971727,0.02291218,0.02136151
5.58,0.02137274,0.02093612,0.01990861,0.01843884
5.585,0.01946369,0.0196597,0.02074453,0.01829858
5.59,0.01762134,0.01575575,0.01663872,0.01683625
5.595,0.01555604,0.01489241,0.01671139,0.01609428
5.6,0.01307119,0.01395303,0.01281416,0.01379585
5.605,0.01258692,0.01253187,0.01026576,0.01148459
5.61,0.01034194,0.01197472,0.01036455,0.0074827
5.615,0.00963429,0.00872268,0.00732834,0.00708299
5.62,0.00780121,0.00714217,0.00547802,0.00408604
5.625,0.00693248,0.00625068,0.00608222,0.00232402
5.63,0.00634044,0.00697848,0.00359169,0.00186188
5.635,0.005024,0.00584904,0.00263721,0.00253169
5.64,0.00533725,0.00449599,0.00357926,0.00210049
5.645,0.00598797,0.00532998,0.00444051,0.00229321
5.65,0.00740964,0.00545418,0.00424363,0.00330292
5.655,0.00596814,0.00582506,0.0047187,0.00291558
5.66,0.00827963,0.00670483,0.00524241,0.00570762
5.665,0.0114201,0.00921986,0.00721064,0.00655684
5.67,0.01040057,0.00866985,0.00769419,0.00574391
5.675,0.00848542,0.00864186,0.00726504,0.00704477
5.68,0.01061542,0.00803048,0.00836342,0.00710834
5.685,0.01203906,0.01030003,0.01083087,0.00595731
5.69,0.01251106,0.01070435,0.00758722,0.00642617
5.695,0.01012516,0.00925199,0.0072993,0.00556958
5.7,0.01031615,0.00769797,0.00814549,0.00610597
5.705,0.00888219,0.00875427,0.00504312,0.0024482
5.71,0.0089973,0.00744057,0.00427031,0.00360233
5.715,0.00964438,0.00880334,0.00294555,0.00214075
5.72,0.00540085,0.00746384,0.00213768,0.00136112
5.725,0.00565587,0.00240632,0.00111579,-0.00216577
5.73,0.00387332,0.00205216,0.00032985,-0.0043556
5.735,0.00344067,0.00378025,-0.00200434,-0.00295839
5.74,0.00212481,-0.0026275,-0.00313216,-0.00508098
5.745,0.00247887,-0.00081616,-0.00336898,-0.00474915
5.75,0.00086798,-0.00188173,-0.00343454,-0.00774739
5.755,-0.00036662,-0.00138616,-0.00716423,-0.00805785
5.76,-0.00094506,-0.00335382,-0.00628127,-0.00771157
5.765,-0.00300806,-0.00360375,-0.00670556,-0.00721301
5.77,-0.00240848,-0.00512211,-0.00650685,-0.01076324
5.775,-0.00482175,-0.0086308,-0.0081687,-0.00930919
5.78,-0.00644172,-0.00943572,-0.00913933,-0.01279159
5.785,-0.00804172,-0.00814797,-0.0119576,-0.01342162
5.79,-0.00764164,-0.01067956,-0.01409208,-0.01298734
5.795,-0.01281026,-0.01192593,-0.01402955,-0.01632043
5.8,-0.01370998,-0.01573861,-0.01429726,-0.01697898
5.805,-0.01540436,-0.01571133,-0.01628229,-0.01803523
5.81,-0.01582394,-0.01688352,-0.01877307,-0.01916582
5.815,-0.01820758,-0.02019822,-0.0212541,-0.01996727
5.82,-0.02011698,-0.02033561,-0.02112812,-0.02012133
5.825,-0.02011858,-0.02078899,-0.02173354,-0.02158018
5.83,-0.02134387,-0.02124415,-0.02335944,-0.02144093
5.835,-0.02081756,-0.02107956,-0.0224893,-0.02141911
5.84,-0.02130529,-0.02155804,-0.02198146,-0.02124986
5.845,-0.02022018,-0.01975368,-0.01955775,-0.0198032
5.85,-0.01874668,-0.0190693,-0.01876716,-0.01826628
5.855,-0.01819711,-0.01655291,-0.01670549,-0.0155749
5.86,-0.01697546,-0.01262495,-0.01679938,-0.01537169
5.865,-0.01460946,-0.01320114,-0.0106309,-0.01059749
5.87,-0.01182059,-0.01040904,-0.01013957,-0.01081216
5.875,-0.00993644,-0.00908856,-0.00596093,-0.00740678
5.88,-0.00713962,-0.00879419,-0.00466033,-0.00456449
5.885,-0.00599378,-0.00510023,-0.0038338,-0.00288102
5.89,-0.00622405,-0.00464942,-0.00392344,-0.00171286
5.895,-0.00627154,-0.00337062,-0.00120467,0.00059269
5.9,-0.00282945,-0.0028374,-0.00176169,-0.00028263
5.905,-0.00361944,-0.00211323,-0.00109373,-0.0011947
5.91,-0.00286577,-0.0025599,-0.00063492,8.88e-06
5.915,-0.00505171,-0.00162242,-0.00320517,-0.00224102
5.92,-0.00358772,-0.0040865,-0.00331598,-0.00188821
5.925,-0.00854431,-0.00338484,-0.00308879,-0.00169404
5.93,-0.0067374,-0.00715576,-0.0043012,-0.00207202
5.935,-0.01076509,-0.00660162,-0.00493855,-0.00396417
5.94,-0.01032779,-0.0081959,-0.00693865,-0.00447223
5.945,-0.01066076,-0.00789488,-0.00758204,-0.00590523
5.95,-0.00938723,-0.00918145,-0.00684012,-0.00695073
5.955,-0.00915844,-0.01052306,-0.0072646,-0.00582115
5.96,-0.0112399,-0.00906269,-0.00577757,-0.00345717
5.965,-0.01018454,-0.00853144,-0.0082057,-0.00274096
5.97,-0.01017882,-0.00815992,-0.00522604,-0.00266855
5.975,-0.00648622,-0.00388208,-0.00331066,-0.00256078
5.98,-0.0073466,-0.00482676,-0.00178103,0.00040546
5.985,-0.00459711,-0.00498219,-0.0015257,0.00257922
5.99,-0.00417875,-0.00152176,0.00347107,0.00278953
5.995,-0.00062244,0.00206536,0.00321728,0.00416898
6.0,-0.00274868,0.00100073,0.00476885,0.0068738
6.005,0.00221538,0.00230631,0.00589507,0.005797
6.01,0.00157766,0.00538214,0.00495363,0.01008096
6.015,0.00560028,0.00472975,0.00816982,0.01223258
6.02,0.00547236,0.00774802,0.00967972,0.01022192
6.025,0.00594424,0.00970722,0.01066573,0.01323651
6.03,0.0067605,0.00852794,0.01104065,0.01224785
6.035,0.00676367,0.0102979,0.01205366,0.0130429
6.04,0.00982077,0.01027711,0.01346965,0.01509507
6.045,0.01181367,0.01244444,0.01457796,0.01524893
6.05,0.00980962,0.01387793,0.01621986,0.01561878
6.055,0.01443635,0.01490459,0.01731618,0.01613932
6.06,0.01263706,0.01503311,0.01538815,0.01710968
6.065,0.01449425,0.01616036,0.01683537,0.01653145
6.07,0.01542241,0.01827583,0.01765785,0.01673949
6.075,0.01510638,0.01764424,0.01874132,0.01741858
6.08,0.01640644,0.0193837,0.02229357,0.0198871
6.085,0.01810514,0.01939926,0.01945827,0.01800572
6.09,0.01838078,0.01984707,0.02062992,0.01958626
6.095,0.01950286,0.02069699,0.02035757,0.01815188
6.1,0.01904097,0.02071149,0.02066186,0.01904777
6.105,0.02115081,0.02106424,0.01735285,0.01831096
6.11,0.0206284,0.0199039,0.01932199,0.0161103
6.115,0.01897268,0.01837297,0.01598067,0.01544324
6.12,0.0156075,0.01526065,0.01529494,0.01458231
6.125,0.01531014,0.01589707,0.01460418,0.01060458
6.13,0.01337739,0.01192632,0.01191697,0.01021216
6.135,0.01073644,0.01132089,0.00766944,0.00851369
6.14,0.00712257,0.00818063,0.00619054,0.00588185
6.145,0.00792567,0.0042252,0.00356988,0.00261176
6.15,0.00714371,0.00629287,0.00381446,0.00282748
6.155,0.00375415,0.00359395,0.00175768,-0.00117867
6.16,0.00303314,0.00167322,0.00092981,-0.00075469
6.165,0.00208716,0.00073232,-0.00219719,-0.00150447
6.17,0.00218184,0.00087006,-0.00011754,-0.00285904
6.175,0.00136371,0.00032521,-0.00098006,-0.00210625
6.18,0.0021251,0.00087429,-0.00158126,-0.00233615
6.185,0.00169245,0.0013437,0.00097088,-0.00106806
6.19,0.00422051,0.00269273,0.00223183,-0.00151631
6.195,0.00589298,0.00324395,0.00263418,0.00052876
6.2,0.00601775,0.00534461,0.00275559,0.0005009
6.205,0.00712183,0.00477528,0.00451111,0.00204985
6.21,0.00722102,0.00722036,0.005553,0.0032313
6.215,0.00882305,0.00833868,0.00540188,0.00416252
6.22,0.0082926,0.00822796,0.00572227,0.00457686
6.225,0.00910148,0.00679252,0.00448169,0.00362978
6.23,0.00847394,0.00573239,0.0063603,0.0042454
6.235,0.00607091,0.00398769,0.00262899,0.00237488
6.24,0.00959641,0.00368289,0.00251458,0.00219779
6.245,0.00491791,0.00440875,0.00214498,-0.00081542
6.25,0.00454033,0.00241292,-0.00204854,-0.00283817
6.255,0.00109721,-0.00047589,-0.0038714,-0.00568111
6.26,-0.00024676,-0.00257936,-0.0033544,-0.00655132
6.265,-0.00091653,-0.00333021,-0.00567038,-0.01234324
6.27,-0.00511247,-0.00617219,-0.01010817,-0.0112733
6.275,-0.00554368,-0.0084458,-0.01095355,-0.0107733
6.28,-0.0083421,-0.00905365,-0.01226712,-0.01393954
6.285,-0.00979104,-0.01246004,-0.01381309,-0.01667767
6.29,-0.01012627,-0.0127308,-0.01515386,-0.01551835
6.295,-0.01288131,-0.01581041,-0.0151678,-0.01842406
6.3,-0.01415169,-0.01447272,-0.01527198,-0.01831373
6.305,-0.01441119,-0.01374716,-0.01810578,-0.01696453
6.31,-0.01373316,-0.01645958,-0.01713041,-0.01878046
6.315,-0.01539227,-0.01626959,-0.01788963,-0.01955171
6.32,-0.01453057,-0.01704373,-0.01650267,-0.01796012
6.325,-0.01292752,-0.01617348,-0.01872303,-0.0190349
6.33,-0.01713078,-0.01744113,-0.01909006,-0.01862582
6.335,-0.01671302,-0.0188517,-0.01759129,-0.01709747
6.34,-0.01821548,-0.01694834,-0.01744907,-0.01606063
6.345,-0.01699287,-0.01799533,-0.01770594,-0.01649433
6.35,-0.01765608,-0.01964068,-0.01657882,-0.0172722
6.355,-0.01716245,-0.01782881,-0.01801757,-0.01638523
6.36,-0.01695881,-0.01866897,-0.01880495,-0.01619461
6.365,-0.01703824,-0.01605181,-0.01561464,-0.01745506
6.37,-0.01819068,-0.01761168,-0.0161661,-0.01563467
6.375,-0.01761546,-0.01755921,-0.01277807,-0.01347066
6.38,-0.01696444,-0.01659354,-0.01300524,-0.01171449
6.385,-0.01411773,-0.01373076,-0.01306016,-0.01157678
6.39,-0.01462913,-0.0129761,-0.01032391,-0.00975962
6.395,-0.01196281,-0.01012631,-0.00971322,-0.00643914
6.4,-0.01006837,-0.00867977,-0.0074269,-0.00536219
6.405,-0.00952544,-0.00803449,-0.00525658,-0.00273781
6.41,-0.0070909,-0.00485867,-0.00388788,-0.00256812
6.415,-0.00514949,-0.003258,-0.00262279,-0.00066908
6.42,-0.00414869,-0.00193875,-0.00189187,0.00169644
6.425,-0.00214759,-0.00066569,0.00026323,0.0029198
6.43,-0.00259102,-0.00070749,0.0025381,0.00219828
6.435,-0.00157217,3.867e-05,0.00294001,0.00261192
6.44,-0.00133268,-0.00028082,0.00412525,0.00393057
6.445,-0.00144452,0.00074451,0.00315387,0.00193519
6.45,-0.00251681,0.00035135,0.00116209,0.00205399
6.455,-0.0029251,-0.00047132,0.00136304,0.00469483
6.46,-0.00482566,-0.00305276,-0.00110063,0.00277762
6.465,-0.00514865,-0.00412265,-9.161e-05,6.084e-05
6.47,-0.0041971,-0.00340722,-0.00255595,0.0007188
6.475,-0.00544585,-0.00302094,-0.00317447,-0.00134027
6.48,-0.00553054,-0.00409828,-0.00315135,-0.00249493
6.485,-0.00849678,-0.00702969,-0.00474551,-0.0021707
6.49,-0.0087269,-0.00490335,-0.00631476,-0.00271878
6.495,-0.00789496,-0.00463492,-0.00279022,-0.0026989
6.5,-0.00624091,-0.00548547,-0.00217949,-0.00182416
6.505,-0.00517925,-0.00175807,0.00081691,0.00174492
6.51,-0.00479271,-0.00215534,-0.00054185,0.00166812
6.515,-0.00363509,-0.00035948,0.00342921,0.00642621
6.52,0.00067412,0.0026208,0.0051301,0.00473615
6.525,0.00168539,0.00551871,0.00650288,0.00819035
6.53,0.00574744,0.00515533,0.01021657,0.01000469
6.535,0.00779425,0.00936737,0.01202786,0.01398495
6.54,0.00844371,0.01237497,0.01390172,0.01641978
6.545,0.01096263,0.01468492,0.01598764,0.01630167
6.55,0.014277,0.01481297,0.01774318,0.01808029
6.555,0.01487813,0.0166287,0.01908216,0.01917899
6.56,0.01653375,0.01820412,0.01809612,0.02090616
6.565,0.01829818,0.01882884,0.0199006,0.01948337
6.57,0.01869478,0.01718838,0.01985358,0.02189974
6.575,0.01703874,0.01939296,0.01891176,0.0207264
6.58,0.01642187,0.01834687,0.01869337,0.01964426
6.585,0.01608234,0.02000047,0.01915549,0.01834544
6.59,0.01910769,0.01808536,0.01849501,0.01829191
6.595,0.01897965,0.01781522,0.01649603,0.01719691
6.6,0.01755155,0.01715384,0.01621602,0.0153856
6.605,0.01517609,0.01718528,0.01534212,0.01465562
6.61,0.01713412,0.01732535,0.01447917,0.0140903
6.615,0.01599003,0.016312,0.01384336,0.01282788
6.62,0.01655557,0.01476797,0.01324335,0.01284429
6.625,0.0149367,0.01464376,0.01494223,0.01192067
6.63,0.01536605,0.01394225,0.0114916,0.01150435
6.635,0.01606676,0.01508562,0.01515485,0.01021613
6.64,0.01466106,0.01201482,0.01334354,0.01061006
6.645,0.01466515,0.01285795,0.01042353,0.00608262
6.65,0.01401896,0.01191366,0.00973595,0.00667312
6.655,0.01251821,0.01036438,0.00845432,0.00514342
6.66,0.00924171,0.0086438,0.00678756,0.00384213
6.665,0.01067291,0.00683869,0.00535948,0.00367987
6.67,0.00889248,0.00496645,0.00370316,0.00062774
6.675,0.0069172,0.00460847,0.00249795,0.00066528
6.68,0.00616556,0.00255437,0.00025506,-0.00166357
6.685,0.00396629,0.00184466,-6.648e-05,-0.00307954
6.69,0.00224141,0.0006263,-0.00164698,-0.00372838
6.695,0.00116368,-0.00056992,-0.00320309,-0.00483871
6.7,-0.00174524,-0.00108405,-0.00352246,-0.00362927
6.705,-0.00221901,-0.00191201,-0.00320136,-0.00622628
6.71,-3.079e-05,-0.00187818,-0.00333167,-0.00580104
6.715,-0.00345724,-0.00185426,-0.00353453,-0.0060464
6.72,-0.0010965,-0.00091718,-0.002738,-0.00322916
6.725,0.00014937,0.00045084,-0.00242003,-0.00460206
6.73,0.00232343,0.00098138,-0.00213784,-0.00171226
6.735,0.00276257,-0.00024388,-0.00188807,-0.0013546
6.74,0.00306392,0.00191083,0.00016336,-0.00174363
6.745,0.00532433,0.00202388,-0.0003971,-0.00329134
6.75,0.00471721,0.00268667,0.00236604,-0.00129314
6.755,0.00603253,0.00279017,0.00294856,-0.00147494
6.76,0.00440351,0.00351117,0.00214517,6.378e-05
6.765,0.00284854,0.0032636,0.00027221,-0.00308422
6.77,0.00257545,0.00074973,-0.00160375,-0.00122732
6.775,0.00220844,0.0007581,-0.00316134,-0.00565899
6.78,0.00028913,-0.00218494,-0.00323882,-0.00511458
6.785,-0.00214861,-0.00354653,-0.00612127,-0.00761424
6.79,-0.00269005,-0.00539154,-0.00953277,-0.01161548
6.795,-0.00579994,-0.00955653,-0.01098165,-0.01280339
6.8,-0.00933864,-0.01197231,-0.01438899,-0.0163422
6.805,-0.01448102,-0.01494475,-0.0141962,-0.01759122
6.81,-0.01435271,-0.01489686,-0.01610492,-0.01906368
6.815,-0.01558951,-0.01823263,-0.0210468,-0.01907626
6.82,-0.01782672,-0.02021779,-0.02021883,-0.02083772
6.825,-0.01902531,-0.02139348,-0.02150071,-0.02157399
6.83,-0.01929002,-0.02130684,-0.02287761,-0.02171874
6.835,-0.01925781,-0.02193753,-0.02133099,-0.02092351
6.84,-0.01951014,-0.01986051,-0.02119976,-0.01999068
6.845,-0.01895542,-0.02155367,-0.02047221,-0.02024009
6.85,-0.02045407,-0.02029488,-0.02180594,-0.01855922
6.855,-0.01817106,-0.01784196,-0.01725445,-0.01846254
6.86,-0.01828815,-0.0163368,-0.01619412,-0.0170562
6.865,-0.01952129,-0.01692722,-0.01695168,-0.01466654
6.87,-0.01520628,-0.01695603,-0.01422172,-0.01437301
6.875,-0.01274176,-0.0143105,-0.01269143,-0.01270217
6.88,-0.01646714,-0.01425176,-0.01288742,-0.00909861
6.885,-0.01467172,-0.01149279,-0.01038761,-0.00913002
6.89,-0.0152803,-0.01199437,-0.00883442,-0.00736701
6.895,-0.01197997,-0.01209178,-0.00878089,-0.00666364
6.9,-0.01199216,-0.00949248,-0.00880032,-0.00804097
6.905,-0.01153402,-0.00991475,-0.00610272,-0.00449915
6.91,-0.01029914,-0.00906237,-0.00600726,-0.00294199
6.915,-0.01051331,-0.00840409,-0.00463521,-0.0031679
6.92,-0.00919568,-0.00578924,-0.00440182,-0.0037677
6.925,-0.00759064,-0.00604335,-0.0023951,-0.00133486
6.93,-0.00638387,-0.00490137,-0.00254044,-0.00237989
6.935,-0.00722923,-0.00355965,-0.00160105,-0.00037762
6.94,-0.00661147,-0.00389013,-0.0003486,0.00121663
6.945,-0.00406294,-0.00255962,0.00051485,0.00201943
6.95,-0.00240712,-0.00098401,0.00151065,0.00350957
6.955,-0.00177238,0.00226163,0.00181164,0.00437894
6.96,-0.00172282,0.00055353,0.00423838,0.00580552
