time_s,acc_DOF2_mps2,acc_DOF4_mps2,acc_DOF5_mps2,acc_DOF6_mps2
2.325,-0.01365562,-0.01428209,-0.01535475,-0.01431328
2.33,-0.01318803,-0.01776869,-0.01666434,-0.01734028
2.335,-0.01715346,-0.01781651,-0.01711596,-0.01870392
2.34,-0.02090754,-0.01838337,-0.02101282,-0.01995008
2.345,-0.02071942,-0.01952301,-0.02019126,-0.02058674
2.35,-0.0228357,-0.02180683,-0.01992365,-0.0218793
2.355,-0.02319954,-0.02131463,-0.02237532,-0.02188494
2.36,-0.02408356,-0.02277156,-0.02068364,-0.01992753
2.365,-0.02472793,-0.02143303,-0.0231712,-0.01897915
2.37,-0.02151881,-0.02123361,-0.02136909,-0.01831824
2.375,-0.02395485,-0.01997726,-0.01816791,-0.01542204
2.38,-0.02047176,-0.01779714,-0.01504666,-0.01481285
2.385,-0.01774174,-0.01461268,-0.01290395,-0.01080269
2.39,-0.0159055,-0.01310632,-0.01026302,-0.00963134
2.395,-0.01406808,-0.00952074,-0.00840451,-0.00712987
2.4,-0.01361444,-0.00808833,-0.00565654,-0.00388951
2.405,-0.01007469,-0.00557348,-0.00364852,0.00013531
2.41,-0.00875789,-0.00142535,-0.00031073,0.00254973
2.415,-0.00778581,-0.00231099,0.00196844,0.00478715
2.42,-0.00476558,0.00061492,0.00391107,0.0063258
2.425,-0.00497652,0.0020845,0.0049046,0.00569646
2.43,-0.0025064,0.00233954,0.00393552,0.00692635
2.435,0.00022014,0.00130789,0.00489191,0.00791613
2.44,0.00019859,0.00187088,0.00447215,0.00710199
2.445,-0.00027441,0.00521969,0.00630016,0.00946902
2.45,-0.00043709,0.00527073,0.00717243,0.00900822
2.455,-0.00075238,0.00416161,0.00711187,0.00790005
2.46,0.0010667,0.00611313,0.00718229,0.00946466
2.465,0.0017597,0.00588678,0.00664085,0.00904172
2.47,0.00109897,0.00540063,0.00612559,0.00769245
2.475,0.0011216,0.0057219,0.00526223,0.00724455
2.48,0.00079019,0.0032292,0.0050131,0.00902014
2.485,0.00206525,0.00507747,0.00756386,0.0052119
2.49,0.00162555,0.00450681,0.00823729,0.00764052
2.495,0.00287863,0.00798276,0.00824263,0.00868106
2.5,0.00401625,0.00651724,0.00760643,0.00829539
2.505,0.00479942,0.00726847,0.00846491,0.01290944
2.51,0.00449149,0.00985059,0.00989147,0.01043517
2.515,0.00612476,0.00665968,0.01019662,0.01034688
2.52,0.0065415,0.00757714,0.00975803,0.01178996
2.525,0.00696794,0.01058908,0.00993992,0.00931448
2.53,0.00646919,0.00853907,0.01238731,0.01341037
2.535,0.00599127,0.0087341,0.01060605,0.0113977
2.54,0.00403061,0.01102526,0.01063834,0.01288867
2.545,0.00666454,0.00989872,0.01009429,0.01187585
2.55,0.00805933,0.00983996,0.00956113,0.00970737
2.555,0.00462011,0.00992905,0.01205589,0.01071336
2.56,0.00793129,0.01041474,0.00895276,0.00957468
2.565,0.00692638,0.01189201,0.01130047,0.01112137
2.57,0.00834323,0.01078098,0.01161203,0.01099367
2.575,0.00977759,0.01266012,0.01195098,0.00994482
2.58,0.01101397,0.01257992,0.01230762,0.01471608
2.585,0.01246327,0.01325715,0.01255854,0.01309406
2.59,0.01571206,0.01427462,0.01542232,0.01267524
2.595,0.01589794,0.01613935,0.01537901,0.01550691
2.6,0.01838437,0.01909515,0.01654906,0.01828285
2.605,0.02079744,0.01944808,0.01773059,0.01492684
2.61,0.02040244,0.02187236,0.01724542,0.01813756
2.615,0.02346233,0.0218558,0.01848352,0.01686072
2.62,0.02211778,0.02157839,0.02097598,0.01909772
2.625,0.02120088,0.01962479,0.01960549,0.01741146
2.63,0.02188939,0.02122553,0.01639891,0.0161371
2.635,0.02292037,0.02048363,0.01676572,0.0146392
2.64,0.02121739,0.01750125,0.01650566,0.01463361
2.645,0.01984128,0.01460582,0.01332732,0.01042917
2.65,0.01750702,0.0127874,0.01128037,0.01004364
2.655,0.01504905,0.00864831,0.00728087,0.006268
2.66,0.01110603,0.00888034,0.00646538,0.00359687
2.665,0.01045379,0.00590884,0.00424978,0.00080627
2.67,0.00787592,0.00282081,-0.00060936,-0.00499805
2.675,0.00340707,-0.00027192,-0.00226579,-0.00518689
2.68,0.00521906,-0.00336921,-0.00279912,-0.00625227
2.685,0.00161792,-0.00486938,-0.00714006,-0.01071319
2.69,0.00044177,-0.00617553,-0.00888936,-0.00946347
2.695,-0.00263953,-0.00736318,-0.01007007,-0.01051878
2.7,-0.00320377,-0.00979019,-0.00962007,-0.01191936
2.705,-0.00259813,-0.00617041,-0.00875934,-0.0129993
2.71,-0.00383585,-0.00693996,-0.01023928,-0.01212622
2.715,-0.00348764,-0.00849996,-0.00957866,-0.01150398
2.72,-0.00431685,-0.00906839,-0.00971413,-0.0092519
2.725,-0.0052344,-0.00552761,-0.00760733,-0.01147165
2.73,-0.00180038,-0.00670333,-0.00744639,-0.0072565
2.735,-0.00305364,-0.00520782,-0.00762681,-0.00924062
2.74,-0.00376876,-0.00589987,-0.00863396,-0.00861998
2.745,-0.0028881,-0.00497434,-0.00641098,-0.00805488
2.75,-0.00173042,-0.00669827,-0.00774275,-0.00708824
2.755,-0.0036986,-0.00467718,-0.00650866,-0.00836725
2.76,-0.00383027,-0.00720023,-0.00877795,-0.00962216
2.765,-0.00506968,-0.00577896,-0.00705945,-0.00612303
2.77,-0.00534915,-0.00775606,-0.00817482,-0.00834337
2.775,-0.0044032,-0.00848911,-0.00872843,-0.01014302
2.78,-0.00655072,-0.00822923,-0.01139082,-0.00918718
2.785,-0.00719324,-0.00904661,-0.01004784,-0.01132946
2.79,-0.00839268,-0.01111179,-0.01034069,-0.01164589
2.795,-0.00836154,-0.01022653,-0.00916288,-0.01300995
2.8,-0.00872099,-0.01175924,-0.01128174,-0.01151228
2.805,-0.00916505,-0.01296897,-0.01296267,-0.01184718
2.81,-0.01115035,-0.01131132,-0.01170395,-0.01174577
2.815,-0.00916545,-0.01328517,-0.01367452,-0.01475312
2.82,-0.00926959,-0.01175982,-0.01285944,-0.01193114
2.825,-0.01197419,-0.01230184,-0.01294584,-0.01268778
2.83,-0.01080807,-0.01191024,-0.01354932,-0.01390153
2.835,-0.01068121,-0.01243777,-0.01464396,-0.01293321
2.84,-0.01226626,-0.01357366,-0.01279289,-0.01297846
2.845,-0.01263407,-0.01386392,-0.0124721,-0.01431069
2.85,-0.01441909,-0.01350799,-0.01481879,-0.01481239
2.855,-0.01520029,-0.01602034,-0.01340442,-0.0143023
2.86,-0.01905343,-0.01626397,-0.01487204,-0.01365408
2.865,-0.01717543,-0.01682659,-0.01599991,-0.01303796
2.87,-0.01754024,-0.01675074,-0.01610856,-0.01399377
2.875,-0.01932425,-0.01768205,-0.01614017,-0.01530163
2.88,-0.01814653,-0.01899653,-0.01792694,-0.01469056
2.885,-0.02253814,-0.0178994,-0.01813514,-0.01468534
2.89,-0.01944957,-0.0182549,-0.01641257,-0.01191425
2.895,-0.02060104,-0.01900799,-0.01444646,-0.01224733
2.9,-0.01933346,-0.0156412,-0.01347184,-0.01042849
2.905,-0.01901464,-0.01584506,-0.01223507,-0.00968002
2.91,-0.01686632,-0.01217366,-0.00977064,-0.00763643
2.915,-0.01619614,-0.01154768,-0.00809884,-0.00608174
2.92,-0.01321969,-0.01060608,-0.0045649,-0.0036756
2.925,-0.00913168,-0.00710482,-0.00128168,0.00077265
2.93,-0.00950655,-0.00217089,-0.00130297,0.00325239
2.935,-0.00422118,-0.00012364,0.00244254,0.00480233
2.94,-0.00154436,0.00396933,0.00620547,0.00860248
2.945,0.00202052,0.00581738,0.00744503,0.010198
2.95,0.00208789,0.006676,0.00979225,0.01206627
2.955,0.00571022,0.00834541,0.01071757,0.01345628
2.96,0.00403552,0.0115551,0.01398988,0.01474772
2.965,0.00640144,0.01175618,0.01338382,0.01656804
2.97,0.00746201,0.01319923,0.01481665,0.01500833
2.975,0.00808389,0.01254057,0.01377132,0.01469
2.98,0.00771427,0.00964074,0.01409185,0.01506692
2.985,0.00596728,0.01047869,0.01307315,0.01224919
2.99,0.00821059,0.00909083,0.01195515,0.01382301
2.995,0.00728468,0.00765556,0.0082445,0.01149165
3.0,0.00400778,0.00622407,0.00984907,0.01211449
3.005,0.00292427,0.00812963,0.00696101,0.00924702
3.01,0.00570365,0.00481574,0.00902488,0.00755128
3.015,0.00354337,0.00545188,0.00632495,0.00798238
3.02,0.00093714,0.00502612,0.00884716,0.00909663
3.025,0.00410504,0.00728999,0.00692102,0.00666835
3.03,0.00418895,0.00759324,0.0080244,0.00824093
3.035,0.00197018,0.00666424,0.00714223,0.00848375
3.04,0.00532811,0.00594685,0.00927504,0.00905702
3.045,0.00598666,0.0068126,0.00926385,0.00934504
3.05,0.00857404,0.00909736,0.00891883,0.01125496
3.055,0.00730374,0.01109015,0.01005424,0.01215873
3.06,0.01172749,0.01147253,0.01141752,0.01193579
3.065,0.01010619,0.01160661,0.01284993,0.01140819
3.07,0.01034454,0.01321795,0.01240723,0.01398748
3.075,0.01164766,0.01357569,0.01487974,0.01362485
3.08,0.01359358,0.01287429,0.01338404,0.01385537
3.085,0.01286641,0.0137722,0.01300112,0.01141619
3.09,0.01382405,0.01394458,0.01367683,0.01467408
3.095,0.01484843,0.014225,0.0138883,0.01426928
3.1,0.0150517,0.01355819,0.01493144,0.01406515
3.105,0.0148287,0.01580891,0.0122548,0.01206707
3.11,0.01520954,0.01521293,0.01262338,0.01198063
3.115,0.01501475,0.01436124,0.01285365,0.01281998
3.12,0.0168319,0.01600635,0.01428651,0.01232895
3.125,0.01432515,0.01484791,0.01226193,0.01263716
3.13,0.016871,0.01467895,0.01202838,0.01220239
3.135,0.01572685,0.01490197,0.01194668,0.0109655
3.14,0.01691421,0.01622492,0.01304283,0.01202859
3.145,0.01680065,0.01386129,0.01249827,0.01092011
3.15,0.01609832,0.01439821,0.01304947,0.0083256
3.155,0.01863541,0.01476528,0.01155465,0.01050716
3.16,0.01824162,0.01299537,0.0099045,0.00925601
3.165,0.01680191,0.01183299,0.00855305,0.00842137
3.17,0.0147461,0.0107468,0.0076544,0.00735339
3.175,0.01473796,0.01045519,0.00731724,0.00201924
3.18,0.01189408,0.00775591,0.00607302,-0.0006409
3.185,0.01029994,0.00541278,0.00130957,-0.00013545
3.19,0.00726995,0.00378271,0.00158983,-0.00210463
3.195,0.00555678,0.00098625,-0.00277022,-0.00411726
3.2,0.00237,-0.00279111,-0.00438785,-0.00873096
3.205,0.00027979,-0.00394046,-0.00669705,-0.00991089
3.21,-0.00338918,-0.00878553,-0.00999099,-0.01104133
3.215,-0.00690411,-0.00951666,-0.01213414,-0.0147365
3.22,-0.00864983,-0.00924893,-0.01372163,-0.01520846
3.225,-0.00685409,-0.01340984,-0.01473749,-0.0170179
3.23,-0.00935245,-0.01242469,-0.0161002,-0.01914324
3.235,-0.01149168,-0.01358548,-0.01518144,-0.01862502
3.24,-0.01075512,-0.01450639,-0.01504294,-0.01753327
3.245,-0.01082083,-0.01272654,-0.01535165,-0.01729869
3.25,-0.01112831,-0.01274008,-0.01282757,-0.01814671
3.255,-0.01037311,-0.01166481,-0.01454053,-0.01435664
3.26,-0.00826687,-0.01122123,-0.01126512,-0.01214216
3.265,-0.00842274,-0.00904995,-0.01026406,-0.0113257
3.27,-0.00616946,-0.00963767,-0.00904339,-0.01034677
3.275,-0.00499705,-0.0052854,-0.00913327,-0.00626636
3.28,-0.00364525,-0.00566672,-0.00622586,-0.00742368
3.285,-0.00537172,-0.00822289,-0.00883052,-0.00783513
3.29,-0.00356086,-0.00670224,-0.00645008,-0.0063507
3.295,-0.00305208,-0.00455142,-0.00475219,-0.00510654
3.3,-0.00545886,-0.0069954,-0.0075968,-0.00675301
3.305,-0.00598542,-0.00672545,-0.00680077,-0.00771051
3.31,-0.00715257,-0.00852343,-0.0079781,-0.00693325
3.315,-0.00824791,-0.00999031,-0.00820352,-0.00912601
3.32,-0.00998138,-0.01019064,-0.01200294,-0.01084847
3.325,-0.01097789,-0.0103691,-0.01244439,-0.01211603
3.33,-0.01015771,-0.01171151,-0.01278083,-0.01194352
3.335,-0.01103976,-0.01378603,-0.01305971,-0.01373464
3.34,-0.01409764,-0.01546456,-0.01374339,-0.01268052
3.345,-0.0146233,-0.01566756,-0.01533732,-0.01579514
3.35,-0.01690238,-0.01795845,-0.01528604,-0.01518389
3.355,-0.01629424,-0.01725776,-0.01445359,-0.01565584
3.36,-0.01708848,-0.01697708,-0.01462654,-0.01327428
3.365,-0.01767291,-0.01622832,-0.01519955,-0.01328541
3.37,-0.01706515,-0.01422897,-0.01527121,-0.01372995
3.375,-0.01702425,-0.01552917,-0.01442535,-0.0135473
3.38,-0.01629704,-0.01537709,-0.01559059,-0.01027489
3.385,-0.01632583,-0.01308594,-0.0122011,-0.01067566
3.39,-0.01581989,-0.01303875,-0.01154634,-0.01015961
3.395,-0.01559193,-0.01230263,-0.01176467,-0.00870038
3.4,-0.01689413,-0.01181916,-0.0107973,-0.00878417
3.405,-0.01431664,-0.01069726,-0.01106655,-0.00747952
3.41,-0.01478475,-0.01140335,-0.0084165,-0.0073832
3.415,-0.01491037,-0.00959168,-0.00745109,-0.00663141
3.42,-0.0136603,-0.0087137,-0.00648412,-0.00485169
3.425,-0.01385888,-0.0076071,-0.00674715,-0.00357132
3.43,-0.01193139,-0.00705292,-0.0034015,-0.00137452
3.435,-0.01160695,-0.00696866,-0.00499952,-0.00269379
3.44,-0.00891096,-0.00492634,-0.00101194,0.00082863
3.445,-0.0089221,-0.00322062,-8.809e-05,0.00204062
3.45,-0.00610181,-0.00226404,0.00134235,0.00408879
3.455,-0.00379599,-1.374e-05,0.00337728,0.00635821
3.46,-0.0015505,0.00413686,0.00536046,0.00890708
3.465,-0.00082849,0.00348795,0.00769292,0.0089928
3.47,0.00319856,0.00654916,0.01101698,0.01289984
3.475,0.00593357,0.0104696,0.01116784,0.01410698
3.48,0.00806596,0.01089596,0.01369299,0.01455991
3.485,0.00873436,0.01382528,0.01578978,0.01574134
3.49,0.01152221,0.01507058,0.01671477,0.01894512
3.495,0.01079087,0.01495217,0.01829613,0.01764973
3.5,0.01023789,0.01725235,0.01679528,0.01986231
3.505,0.01138698,0.0153522,0.01724663,0.01798217
3.51,0.01159898,0.01552104,0.01559937,0.0179203
3.515,0.01162581,0.01488143,0.01743462,0.01605534
3.52,0.01232402,0.01530165,0.01382438,0.01513118
3.525,0.00831047,0.01238435,0.01381927,0.01459673
3.53,0.00885786,0.01360491,0.01204482,0.01141137
3.535,0.00802967,0.00771059,0.00961426,0.00921612
3.54,0.00591055,0.00799337,0.00706911,0.0083483
3.545,0.00677349,0.00549836,0.00699361,0.00919463
3.55,0.0043692,0.0074768,0.00833536,0.00623388
3.555,0.00480257,0.00565942,0.00683445,0.00695223
3.56,0.00312968,0.00492161,0.00426496,0.00445005
3.565,0.00588956,0.0043443,0.00640502,0.00511724
3.57,0.00406602,0.00610595,0.00745646,0.00572099
3.575,0.00656302,0.00741907,0.00673649,0.00825182
3.58,0.00686265,0.01094067,0.01006409,0.00728677
3.585,0.00953095,0.00806528,0.01001243,0.01043388
3.59,0.01149448,0.01034099,0.0100976,0.01135437
3.595,0.01361194,0.01343289,0.0119417,0.01132693
3.6,0.0120607,0.01393997,0.01391933,0.01260959
3.605,0.01575541,0.01550904,0.01585971,0.01387669
3.61,0.01548463,0.01587958,0.01665475,0.01403056
3.615,0.01732692,0.0165804,0.01644842,0.01368257
3.62,0.01906073,0.01561451,0.01449766,0.01429265
3.625,0.01862289,0.01610908,0.01523544,0.01441411
3.63,0.01928207,0.01832606,0.0167967,0.01364004
3.635,0.01815323,0.01786671,0.01644229,0.01433139
3.64,0.01688713,0.01637702,0.01384791,0.01048823
3.645,0.01505009,0.01461026,0.01280815,0.00932979
3.65,0.01637178,0.01447749,0.01293227,0.0095255
3.655,0.01551303,0.01232998,0.00975452,0.00769009
3.66,0.01524009,0.01021305,0.01018528,0.00388681
3.665,0.01260371,0.01060546,0.00682666,0.00513004
3.67,0.01214118,0.00772878,0.00681239,0.00364401
3.675,0.01211265,0.00524436,0.00534677,0.00056409
3.68,0.01125763,0.00592523,0.00374993,-5.765e-05
3.685,0.00935253,0.00391686,0.00279168,-0.00030631
3.69,0.00799814,0.00181722,-0.00016034,-0.00183463
3.695,0.00575802,0.00363818,0.00101808,-0.00226761
3.7,0.00511677,0.0010951,-0.00212675,-0.00442479
3.705,0.00529914,0.00129962,-0.00313778,-0.00666661
3.71,0.00121916,-0.00221094,-0.00216098,-0.00684257
3.715,0.00141208,-0.00254186,-0.00442218,-0.00817584
3.72,0.00059458,-0.00310044,-0.00579259,-0.01068326
3.725,-0.00121372,-0.00509336,-0.00820088,-0.00985585
3.73,-0.00290591,-0.00832343,-0.0104351,-0.01120804
3.735,-0.00535131,-0.01002986,-0.01101001,-0.01273989
3.74,-0.00711081,-0.01032137,-0.01525143,-0.01448346
3.745,-0.01004743,-0.01335075,-0.01468521,-0.01722485
3.75,-0.00850738,-0.01439081,-0.01634785,-0.01613637
3.755,-0.01270367,-0.01505978,-0.01555873,-0.01743672
3.76,-0.01349567,-0.01627422,-0.01465184,-0.01626134
3.765,-0.01639138,-0.01629793,-0.0183815,-0.01920567
3.77,-0.01618873,-0.01736603,-0.01696201,-0.0189638
3.775,-0.01462299,-0.01394936,-0.01714146,-0.01792815
3.78,-0.01455916,-0.01709447,-0.01476536,-0.01482327
3.785,-0.01264993,-0.01498723,-0.01642538,-0.01519168
3.79,-0.01109848,-0.0142704,-0.01303315,-0.01339279
3.795,-0.01147542,-0.01337455,-0.01396377,-0.01288376
3.8,-0.01117715,-0.01189335,-0.00993998,-0.01158341
3.805,-0.00866773,-0.0096183,-0.01036803,-0.00938152
3.81,-0.00713017,-0.01039733,-0.00731159,-0.00903397
3.815,-0.00626875,-0.00714725,-0.00650191,-0.00568294
3.82,-0.00547453,-0.00706871,-0.00702176,-0.0065447
3.825,-0.00529893,-0.00493892,-0.00521168,-0.00538684
3.83,-0.00572326,-0.00755632,-0.00543007,-0.00633288
3.835,-0.00521512,-0.00639264,-0.00692403,-0.00525061
3.84,-0.00627153,-0.00687315,-0.00468044,-0.00625201
3.845,-0.00474528,-0.00846736,-0.00699111,-0.00840698
3.85,-0.0079611,-0.01057003,-0.00831168,-0.00957679
3.855,-0.00969,-0.01023361,-0.00962192,-0.00802159
3.86,-0.01255138,-0.01196144,-0.01259,-0.01043077
3.865,-0.01539824,-0.01278411,-0.01199717,-0.01191382
3.87,-0.01528798,-0.01367056,-0.01382143,-0.01394184
3.875,-0.01652297,-0.01616981,-0.01514802,-0.01504725
3.88,-0.01815568,-0.01691373,-0.01490989,-0.01444974
3.885,-0.01760539,-0.0188156,-0.0152015,-0.01454335
3.89,-0.01852882,-0.01667061,-0.01578567,-0.01358194
3.895,-0.01812149,-0.01650857,-0.01556688,-0.01404399
3.9,-0.01702698,-0.01750527,-0.01555691,-0.01353482
3.905,-0.01842035,-0.0139905,-0.01139847,-0.01104024
3.91,-0.01637528,-0.01333572,-0.01210066,-0.01086535
3.915,-0.01498112,-0.01252552,-0.01031146,-0.00778404
3.92,-0.01514869,-0.0088047,-0.00708067,-0.00672878
3.925,-0.01131504,-0.00777642,-0.00619932,-0.00373001
3.93,-0.01115136,-0.00672753,-0.00386167,-0.00260398
3.935,-0.01048925,-0.00418418,-0.00204111,-0.00048737
3.94,-0.00775485,-0.00557294,0.00074811,0.00152492
3.945,-0.00602689,-0.00049616,0.0025843,0.00474536
3.95,-0.00501223,0.00092195,0.00286774,0.00645914
3.955,-0.00246729,0.00081985,0.00464187,0.00803306
3.96,-0.00092246,0.0041399,0.00622708,0.00837228
3.965,-0.00202724,0.00480488,0.00641898,0.0085223
3.97,-0.00067498,0.00524133,0.00643205,0.01096574
3.975,0.00215516,0.00822609,0.00876496,0.01108912
3.98,0.00077361,0.00623939,0.00970424,0.01375499
3.985,0.00299938,0.00854285,0.0098473,0.01212546
3.99,0.00605946,0.00901202,0.01249932,0.01325302
3.995,0.00596902,0.01032535,0.01296079,0.01438883
4.0,0.00669508,0.01316688,0.01354165,0.01470324
4.005,0.00768556,0.01308497,0.01568897,0.01641073
4.01,0.01149596,0.01407376,0.01543692,0.01664074
4.015,0.0107842,0.01457686,0.01714054,0.01715936
4.02,0.01397747,0.01469074,0.01600572,0.01734753
4.025,0.01566989,0.01658079,0.01619508,0.01968301
4.03,0.01475616,0.01504032,0.0182925,0.01413512
4.035,0.01536157,0.01715792,0.01819129,0.01505039
4.04,0.01484814,0.01658118,0.01689584,0.01772736
4.045,0.01730578,0.01696889,0.01705548,0.01470861
4.05,0.01364819,0.01694514,0.01589624,0.01482064
4.055,0.01416466,0.01534315,0.01513878,0.0140296
4.06,0.01250936,0.01426864,0.01292133,0.01197797
4.065,0.01076547,0.00928437,0.01131102,0.00971455
4.07,0.00914608,0.01198671,0.010358,0.00842968
4.075,0.0091635,0.01016476,0.00880179,0.00868621
4.08,0.00692092,0.00700632,0.00928214,0.0080565
4.085,0.00626326,0.00685498,0.00459898,0.00614042
4.09,0.00606494,0.00590571,0.00622461,0.00489691
4.095,0.00766935,0.00520696,0.0045444,0.00555128
4.1,0.00626664,0.00603845,0.00636312,0.00534554
4.105,0.00851189,0.00787312,0.00349582,0.00432643
4.11,0.00901319,0.00801713,0.00540335,0.00522563
4.115,0.0087299,0.00726663,0.00639151,0.00561836
4.12,0.00914952,0.00993706,0.00669372,0.00838826
4.125,0.01319696,0.0105515,0.01061369,0.00949471
4.13,0.01552215,0.0121296,0.01034698,0.00990438
4.135,0.01469693,0.01352671,0.01234588,0.00993878
4.14,0.01480775,0.01232073,0.01384546,0.01184758
4.145,0.01827314,0.01563797,0.01440169,0.01209518
4.15,0.01799331,0.01609128,0.01312719,0.01370712
4.155,0.01888563,0.0137549,0.0147049,0.01023444
4.16,0.01906649,0.01703279,0.01387584,0.01147569
4.165,0.01847735,0.01577465,0.01316024,0.01217719
4.17,0.01649881,0.0136661,0.01191836,0.00937261
4.175,0.01639236,0.01270993,0.01092749,0.00741168
4.18,0.01428145,0.01083237,0.00785701,0.00536566
4.185,0.01304911,0.00828154,0.00557981,0.00199908
4.19,0.01096125,0.00551948,0.00538292,0.00090174
4.195,0.00896588,0.00337314,0.0008706,-0.0014248
4.2,0.00732161,0.00116771,-0.00157849,-0.00334794
4.205,0.00379431,-0.00219155,-0.00380881,-0.00594847
4.21,0.00324943,-0.003225,-0.00746616,-0.00922631
4.215,0.00074633,-0.00510884,-0.00641535,-0.00902585
4.22,0.00108767,-0.00634821,-0.00870129,-0.01252163
4.225,-0.00276279,-0.00946752,-0.01033055,-0.01340626
4.23,-0.00634008,-0.00909514,-0.01165039,-0.01513404
4.235,-0.0067544,-0.01042094,-0.01261108,-0.01608776
4.24,-0.0067196,-0.01147185,-0.01453371,-0.01532196
4.245,-0.00774643,-0.00854199,-0.01112739,-0.01589805
4.25,-0.00674491,-0.01283875,-0.01451413,-0.01523404
4.255,-0.00832987,-0.01203826,-0.01241034,-0.01629433
4.26,-0.0079146,-0.01301124,-0.01459362,-0.01617798
4.265,-0.00954955,-0.01294743,-0.01329202,-0.01767615
4.27,-0.01029444,-0.01349471,-0.01417901,-0.01621308
4.275,-0.01216686,-0.01527278,-0.01563798,-0.01514646
4.28,-0.01398595,-0.01466151,-0.01455025,-0.01600151
4.285,-0.01240853,-0.01517584,-0.01574793,-0.0139298
4.29,-0.0127542,-0.01533148,-0.01613203,-0.01521118
4.295,-0.01442844,-0.01549218,-0.0169068,-0.01362378
4.3,-0.01514769,-0.01615252,-0.01713849,-0.01632848
4.305,-0.0139821,-0.01635171,-0.0153218,-0.01490801
4.31,-0.01405359,-0.01500529,-0.01388777,-0.01569107
4.315,-0.01362659,-0.01609266,-0.01482219,-0.01395401
4.32,-0.01586206,-0.01396391,-0.01422655,-0.01388891
4.325,-0.0142216,-0.01388352,-0.01195061,-0.01192144
4.33,-0.01144145,-0.01216922,-0.01250844,-0.01082131
4.335,-0.01011551,-0.01031793,-0.01037003,-0.00883598
4.34,-0.00943954,-0.00728376,-0.0093212,-0.00854142
4.345,-0.00966647,-0.00607996,-0.007161,-0.00358982
4.35,-0.00703221,-0.00728698,-0.00647272,-0.00541015
4.355,-0.00686271,-0.00903731,-0.00675,-0.00521999
4.36,-0.00824684,-0.00656388,-0.00404238,-0.00487095
4.365,-0.0060961,-0.00853915,-0.00519691,-0.00388082
4.37,-0.00802627,-0.00783885,-0.00495727,-0.00387713
4.375,-0.00814216,-0.00631744,-0.00452471,-0.00399248
4.38,-0.00801369,-0.00711348,-0.00728792,-0.00538818
4.385,-0.00981453,-0.00806977,-0.00730892,-0.00735548
4.39,-0.00961916,-0.00669223,-0.00692153,-0.00549422
4.395,-0.01139317,-0.0109255,-0.00945369,-0.00724035
4.4,-0.01419702,-0.01226486,-0.01115232,-0.00880725
4.405,-0.01612712,-0.01264438,-0.01112008,-0.01014009
4.41,-0.01533332,-0.0154095,-0.01038535,-0.0108749
4.415,-0.01757636,-0.01249116,-0.01135395,-0.01042813
4.42,-0.01713618,-0.0135929,-0.01493519,-0.00905596
4.425,-0.01685536,-0.01445114,-0.0116346,-0.00979986
4.43,-0.01752112,-0.0136181,-0.00966212,-0.00854896
4.435,-0.01597144,-0.01315503,-0.00903343,-0.00560183
4.44,-0.01507436,-0.01005476,-0.00759629,-0.00404207
4.445,-0.0137248,-0.00748993,-0.0061006,-0.00279701
4.45,-0.00899657,-0.00630829,-0.00317443,-0.00118619
4.455,-0.0105653,-0.00250272,-0.00288495,0.00377595
4.46,-0.00757914,-0.0005827,0.0018407,0.00370611
4.465,-0.00398039,0.00345027,0.00433513,0.00764573
4.47,0.00143549,0.00687058,0.00870105,0.00944315
4.475,-0.00139376,0.00842257,0.01035726,0.01123664
4.48,0.0045549,0.00868902,0.01097101,0.01328434
4.485,0.00670111,0.00984472,0.01225463,0.01502372
4.49,0.00744773,0.01282687,0.01535675,0.01685526
4.495,0.00777067,0.01367176,0.01503645,0.01786035
4.5,0.0104169,0.01511707,0.01771721,0.01686144
4.505,0.01041751,0.01581832,0.01539769,0.01916439
4.51,0.01082518,0.01563293,0.01719683,0.01848509
4.515,0.01184805,0.01421708,0.0166642,0.01947101
4.52,0.01120997,0.01585291,0.01581755,0.01702221
4.525,0.01337446,0.01462146,0.01581533,0.01748341
4.53,0.01275662,0.01309815,0.01677082,0.01696238
4.535,0.01151303,0.01444006,0.01390273,0.01501566
4.54,0.01226335,0.01423111,0.01433185,0.01418953
4.545,0.01276858,0.01555979,0.01465422,0.01318423
4.55,0.01396805,0.0126208,0.0139151,0.01269758
4.555,0.01273307,0.01571176,0.01084264,0.01282985
4.56,0.01162983,0.01503164,0.01566091,0.01346413
4.565,0.01477316,0.01097432,0.01380248,0.01347998
4.57,0.01423861,0.01314241,0.01288534,0.01194099
4.575,0.01382737,0.01293018,0.01336233,0.01184564
4.58,0.01277774,0.01371842,0.01258387,0.01052263
4.585,0.01559558,0.01282359,0.01164177,0.01116615
4.59,0.01246456,0.01014887,0.00922317,0.01240337
4.595,0.01221563,0.01177662,0.01051509,0.00917837
4.6,0.0096116,0.0112168,0.00820544,0.00717272
4.605,0.01099606,0.0098348,0.00846399,0.01007229
4.61,0.01032445,0.01096044,0.00740502,0.00684104
4.615,0.01018647,0.00887127,0.00696718,0.00448872
4.62,0.00689763,0.00745165,0.00467794,0.00586722
4.625,0.00893062,0.00740065,0.00377274,0.00576608
4.63,0.00768588,0.0037604,0.00449622,0.00251195
4.635,0.00749682,0.00563008,0.00436831,0.00347402
4.64,0.00657498,0.00448298,0.00361576,0.00204509
4.645,0.00778108,0.0071959,0.00558732,0.00365699
4.65,0.00926904,0.00793552,0.00574516,0.00522309
